"Borough","MajorCategory","SubCategory","Value","CrimeDate","Region"
"E01000029",1,5,2006,NA,"Unknown"
"E01000030",1,6,2006,NA,"Unknown"
"E01000030",1,7,2006,NA,"Unknown"
"E01000030",1,12,2006,NA,"Unknown"
"E01000030",1,7,2006,NA,"Unknown"
"E01000030",1,5,2006,NA,"Unknown"
"E01000030",1,9,2006,NA,"Unknown"
"E01000030",1,7,2006,NA,"Unknown"
"E01000030",1,10,2006,NA,"Unknown"
"E01000030",1,6,2006,NA,"Unknown"
"E01000030",1,1,2006,NA,"Unknown"
"E01000030",1,6,2006,NA,"Unknown"
"E01000030",1,6,2006,NA,"Unknown"
"E01000030",1,4,2006,NA,"Unknown"
"E01000030",1,3,2006,NA,"Unknown"
"E01000030",1,2,2006,NA,"Unknown"
"E01000030",1,2,2006,NA,"Unknown"
"E01000030",1,5,2006,NA,"Unknown"
"E01000030",1,10,2006,NA,"Unknown"
"E01000030",1,9,2006,NA,"Unknown"
"E01000030",1,8,2006,NA,"Unknown"
"E01000030",1,4,2006,NA,"Unknown"
"E01000031",1,9,2006,NA,"Unknown"
"E01000031",1,4,2006,NA,"Unknown"
"E01000031",1,12,2006,NA,"Unknown"
"E01000031",1,6,2006,NA,"Unknown"
"E01000031",1,2,2006,NA,"Unknown"
"E01000031",1,6,2006,NA,"Unknown"
"E01000031",1,12,2006,NA,"Unknown"
"E01000031",1,1,2006,NA,"Unknown"
"E01000031",1,12,2006,NA,"Unknown"
"E01000031",1,12,2006,NA,"Unknown"
"E01000031",1,6,2006,NA,"Unknown"
"E01000031",1,7,2006,NA,"Unknown"
"E01000031",1,5,2006,NA,"Unknown"
"E01000031",1,11,2006,NA,"Unknown"
"E01000031",1,2,2006,NA,"Unknown"
"E01000031",1,5,2006,NA,"Unknown"
"E01000031",1,7,2006,NA,"Unknown"
"E01000031",1,8,2006,NA,"Unknown"
"E01000031",1,1,2006,NA,"Unknown"
"E01000031",1,3,2006,NA,"Unknown"
"E01000031",1,12,2006,NA,"Unknown"
"E01000031",1,11,2006,NA,"Unknown"
"E01000031",1,5,2006,NA,"Unknown"
"E01000031",1,12,2006,NA,"Unknown"
"E01000031",1,7,2006,NA,"Unknown"
"E01000031",1,6,2006,NA,"Unknown"
"E01000031",1,6,2006,NA,"Unknown"
"E01000032",1,3,2006,NA,"Unknown"
"E01000032",1,12,2006,NA,"Unknown"
"E01000032",1,5,2006,NA,"Unknown"
"E01000032",1,6,2006,NA,"Unknown"
"E01000032",1,8,2006,NA,"Unknown"
"E01000032",1,11,2006,NA,"Unknown"
"E01000032",1,10,2006,NA,"Unknown"
"E01000032",1,4,2006,NA,"Unknown"
"E01000032",1,12,2006,NA,"Unknown"
"E01000032",1,4,2006,NA,"Unknown"
"E01000032",1,6,2006,NA,"Unknown"
"E01000032",1,8,2006,NA,"Unknown"
"E01000032",1,10,2006,NA,"Unknown"
"E01000032",1,11,2006,NA,"Unknown"
"E01000032",1,4,2006,NA,"Unknown"
"E01000032",1,1,2006,NA,"Unknown"
"E01000032",1,12,2006,NA,"Unknown"
"E01000032",1,8,2006,NA,"Unknown"
"E01000032",1,10,2006,NA,"Unknown"
"E01000032",1,9,2006,NA,"Unknown"
"E01000032",1,2,2006,NA,"Unknown"
"E01000032",1,2,2006,NA,"Unknown"
"E01000032",1,6,2006,NA,"Unknown"
"E01000032",1,7,2006,NA,"Unknown"
"E01000032",1,2,2006,NA,"Unknown"
"E01000032",1,3,2006,NA,"Unknown"
"E01000032",1,5,2006,NA,"Unknown"
"E01000032",1,1,2006,NA,"Unknown"
"E01000032",1,8,2006,NA,"Unknown"
"E01000032",1,2,2006,NA,"Unknown"
"E01000032",1,10,2006,NA,"Unknown"
"E01000032",1,11,2006,NA,"Unknown"
"E01000032",1,1,2006,NA,"Unknown"
"E01000032",1,8,2006,NA,"Unknown"
"E01000033",1,2,2006,NA,"Unknown"
"E01000033",1,6,2006,NA,"Unknown"
"E01000033",1,8,2006,NA,"Unknown"
"E01000033",1,3,2006,NA,"Unknown"
"E01000033",1,8,2006,NA,"Unknown"
"E01000033",1,2,2006,NA,"Unknown"
"E01000033",1,11,2006,NA,"Unknown"
"E01000033",1,6,2006,NA,"Unknown"
"E01000033",1,11,2006,NA,"Unknown"
"E01000033",1,9,2006,NA,"Unknown"
"E01000033",1,5,2006,NA,"Unknown"
"E01000033",1,9,2006,NA,"Unknown"
"E01000033",1,5,2006,NA,"Unknown"
"E01000033",1,1,2006,NA,"Unknown"
"E01000033",1,10,2006,NA,"Unknown"
"E01000033",1,7,2006,NA,"Unknown"
"E01000033",1,2,2006,NA,"Unknown"
"E01000033",1,1,2006,NA,"Unknown"
"E01000033",1,9,2006,NA,"Unknown"
"E01000033",1,11,2006,NA,"Unknown"
"E01000033",1,1,2006,NA,"Unknown"
"E01000033",1,2,2006,NA,"Unknown"
"E01000033",1,6,2006,NA,"Unknown"
"E01000033",1,9,2006,NA,"Unknown"
"E01000033",1,9,2006,NA,"Unknown"
"E01000033",1,7,2006,NA,"Unknown"
"E01000033",1,8,2006,NA,"Unknown"
"E01000033",1,4,2006,NA,"Unknown"
"E01000033",1,8,2006,NA,"Unknown"
"E01000033",1,8,2006,NA,"Unknown"
"E01000034",1,5,2006,NA,"Unknown"
"E01000034",1,12,2006,NA,"Unknown"
"E01000034",1,10,2006,NA,"Unknown"
"E01000034",1,1,2006,NA,"Unknown"
"E01000034",1,11,2006,NA,"Unknown"
"E01000034",1,1,2006,NA,"Unknown"
"E01000034",1,1,2006,NA,"Unknown"
"E01000034",1,6,2006,NA,"Unknown"
"E01000034",1,4,2006,NA,"Unknown"
"E01000034",1,7,2006,NA,"Unknown"
"E01000034",1,11,2006,NA,"Unknown"
"E01000034",1,10,2006,NA,"Unknown"
"E01000034",1,10,2006,NA,"Unknown"
"E01000034",1,8,2006,NA,"Unknown"
"E01000034",1,8,2006,NA,"Unknown"
"E01000034",1,4,2006,NA,"Unknown"
"E01000034",1,1,2006,NA,"Unknown"
"E01000034",1,1,2006,NA,"Unknown"
"E01000035",1,9,2006,NA,"Unknown"
"E01000035",1,2,2006,NA,"Unknown"
"E01000035",1,6,2006,NA,"Unknown"
"E01000035",1,1,2006,NA,"Unknown"
"E01000035",1,10,2006,NA,"Unknown"
"E01000035",1,4,2006,NA,"Unknown"
"E01000035",1,3,2006,NA,"Unknown"
"E01000035",1,12,2006,NA,"Unknown"
"E01000035",1,12,2006,NA,"Unknown"
"E01000035",1,2,2006,NA,"Unknown"
"E01000035",1,7,2006,NA,"Unknown"
"E01000035",1,4,2006,NA,"Unknown"
"E01000035",1,5,2006,NA,"Unknown"
"E01000035",1,12,2006,NA,"Unknown"
"E01000035",1,4,2006,NA,"Unknown"
"E01000035",1,6,2006,NA,"Unknown"
"E01000035",1,10,2006,NA,"Unknown"
"E01000035",1,8,2006,NA,"Unknown"
"E01000035",1,9,2006,NA,"Unknown"
"E01000035",1,6,2006,NA,"Unknown"
"E01000035",1,6,2006,NA,"Unknown"
"E01000035",1,7,2006,NA,"Unknown"
"E01000035",1,3,2006,NA,"Unknown"
"E01000035",1,2,2006,NA,"Unknown"
"E01000035",1,9,2006,NA,"Unknown"
"E01000035",1,10,2006,NA,"Unknown"
"E01000035",1,8,2006,NA,"Unknown"
"E01000035",1,3,2006,NA,"Unknown"
"E01000035",1,11,2006,NA,"Unknown"
"E01000036",1,1,2006,NA,"Unknown"
"E01000036",1,12,2006,NA,"Unknown"
"E01000036",1,3,2006,NA,"Unknown"
"E01000036",1,3,2006,NA,"Unknown"
"E01000036",1,2,2006,NA,"Unknown"
"E01000036",1,8,2006,NA,"Unknown"
"E01000036",1,6,2006,NA,"Unknown"
"E01000036",1,4,2006,NA,"Unknown"
"E01000036",1,1,2006,NA,"Unknown"
"E01000036",1,6,2006,NA,"Unknown"
"E01000036",1,5,2006,NA,"Unknown"
"E01000036",1,11,2006,NA,"Unknown"
"E01000036",1,2,2006,NA,"Unknown"
"E01000036",1,1,2006,NA,"Unknown"
"E01000036",1,5,2006,NA,"Unknown"
"E01000036",1,10,2006,NA,"Unknown"
"E01000036",1,2,2006,NA,"Unknown"
"E01000036",1,10,2006,NA,"Unknown"
"E01000036",1,7,2006,NA,"Unknown"
"E01000036",1,2,2006,NA,"Unknown"
"E01000036",1,11,2006,NA,"Unknown"
"E01000036",1,4,2006,NA,"Unknown"
"E01000037",1,4,2006,NA,"Unknown"
"E01000037",1,6,2006,NA,"Unknown"
"E01000037",1,12,2006,NA,"Unknown"
"E01000037",1,10,2006,NA,"Unknown"
"E01000037",1,12,2006,NA,"Unknown"
"E01000037",1,10,2006,NA,"Unknown"
"E01000037",1,7,2006,NA,"Unknown"
"E01000037",1,1,2006,NA,"Unknown"
"E01000037",1,4,2006,NA,"Unknown"
"E01000037",1,8,2006,NA,"Unknown"
"E01000037",1,2,2006,NA,"Unknown"
"E01000037",1,3,2006,NA,"Unknown"
"E01000037",1,5,2006,NA,"Unknown"
"E01000037",1,9,2006,NA,"Unknown"
"E01000037",1,5,2006,NA,"Unknown"
"E01000037",1,12,2006,NA,"Unknown"
"E01000037",1,8,2006,NA,"Unknown"
"E01000037",1,6,2006,NA,"Unknown"
"E01000037",1,8,2006,NA,"Unknown"
"E01000037",1,1,2006,NA,"Unknown"
"E01000038",1,4,2006,NA,"Unknown"
"E01000038",1,2,2006,NA,"Unknown"
"E01000038",1,10,2006,NA,"Unknown"
"E01000038",1,8,2006,NA,"Unknown"
"E01000038",1,4,2006,NA,"Unknown"
"E01000038",1,4,2006,NA,"Unknown"
"E01000038",1,10,2006,NA,"Unknown"
"E01000038",1,11,2006,NA,"Unknown"
"E01000038",1,4,2006,NA,"Unknown"
"E01000038",1,10,2006,NA,"Unknown"
"E01000038",1,2,2006,NA,"Unknown"
"E01000038",1,5,2006,NA,"Unknown"
"E01000038",1,7,2006,NA,"Unknown"
"E01000038",1,5,2006,NA,"Unknown"
"E01000038",1,11,2006,NA,"Unknown"
"E01000038",1,7,2006,NA,"Unknown"
"E01000038",1,7,2006,NA,"Unknown"
"E01000038",1,5,2006,NA,"Unknown"
"E01000038",1,8,2006,NA,"Unknown"
"E01000038",1,3,2006,NA,"Unknown"
"E01000038",1,6,2006,NA,"Unknown"
"E01000039",1,8,2006,NA,"Unknown"
"E01000039",1,8,2006,NA,"Unknown"
"E01000039",1,4,2006,NA,"Unknown"
"E01000039",1,4,2006,NA,"Unknown"
"E01000039",1,12,2006,NA,"Unknown"
"E01000039",1,11,2006,NA,"Unknown"
"E01000039",1,9,2006,NA,"Unknown"
"E01000039",1,6,2006,NA,"Unknown"
"E01000039",1,3,2006,NA,"Unknown"
"E01000039",1,1,2006,NA,"Unknown"
"E01000039",1,6,2006,NA,"Unknown"
"E01000039",1,12,2006,NA,"Unknown"
"E01000039",1,11,2006,NA,"Unknown"
"E01000039",1,6,2006,NA,"Unknown"
"E01000039",1,7,2006,NA,"Unknown"
"E01000039",1,3,2006,NA,"Unknown"
"E01000039",1,8,2006,NA,"Unknown"
"E01000039",1,9,2006,NA,"Unknown"
"E01000039",1,7,2006,NA,"Unknown"
"E01000039",1,2,2006,NA,"Unknown"
"E01000039",1,10,2006,NA,"Unknown"
"E01000039",1,7,2006,NA,"Unknown"
"E01000039",1,7,2006,NA,"Unknown"
"E01000039",1,6,2006,NA,"Unknown"
"E01000040",1,7,2006,NA,"Unknown"
"E01000040",1,8,2006,NA,"Unknown"
"E01000040",1,11,2006,NA,"Unknown"
"E01000040",1,2,2006,NA,"Unknown"
"E01000040",1,4,2006,NA,"Unknown"
"E01000040",1,3,2006,NA,"Unknown"
"E01000040",1,2,2006,NA,"Unknown"
"E01000040",1,8,2006,NA,"Unknown"
"E01000040",1,7,2006,NA,"Unknown"
"E01000040",1,4,2006,NA,"Unknown"
"E01000040",1,2,2006,NA,"Unknown"
"E01000040",1,5,2006,NA,"Unknown"
"E01000040",1,3,2006,NA,"Unknown"
"E01000040",1,10,2006,NA,"Unknown"
"E01000040",1,3,2006,NA,"Unknown"
"E01000040",1,2,2006,NA,"Unknown"
"E01000040",1,10,2006,NA,"Unknown"
"E01000040",1,9,2006,NA,"Unknown"
"E01000040",1,11,2006,NA,"Unknown"
"E01000040",1,12,2006,NA,"Unknown"
"E01000040",1,10,2006,NA,"Unknown"
"E01000040",1,7,2006,NA,"Unknown"
"E01000040",1,1,2006,NA,"Unknown"
"E01000040",1,9,2006,NA,"Unknown"
"E01000040",1,7,2006,NA,"Unknown"
"E01000040",1,7,2006,NA,"Unknown"
"E01000040",1,8,2006,NA,"Unknown"
"E01000040",1,3,2006,NA,"Unknown"
"E01000040",1,12,2006,NA,"Unknown"
"E01000040",1,12,2006,NA,"Unknown"
"E01000040",1,2,2006,NA,"Unknown"
"E01000040",1,6,2006,NA,"Unknown"
"E01000040",1,3,2006,NA,"Unknown"
"E01000040",1,1,2006,NA,"Unknown"
"E01000040",1,10,2006,NA,"Unknown"
"E01000040",1,7,2006,NA,"Unknown"
"E01000040",1,9,2006,NA,"Unknown"
"E01000040",1,3,2006,NA,"Unknown"
"E01000040",1,11,2006,NA,"Unknown"
"E01000040",1,3,2006,NA,"Unknown"
"E01000041",1,2,2006,NA,"Unknown"
"E01000041",1,5,2006,NA,"Unknown"
"E01000041",1,2,2006,NA,"Unknown"
"E01000041",1,4,2006,NA,"Unknown"
"E01000041",1,4,2006,NA,"Unknown"
"E01000041",1,5,2006,NA,"Unknown"
"E01000041",1,12,2006,NA,"Unknown"
"E01000041",1,10,2006,NA,"Unknown"
"E01000041",1,12,2006,NA,"Unknown"
"E01000041",1,1,2006,NA,"Unknown"
"E01000041",1,7,2006,NA,"Unknown"
"E01000041",1,5,2006,NA,"Unknown"
"E01000041",1,3,2006,NA,"Unknown"
"E01000041",1,11,2006,NA,"Unknown"
"E01000041",1,6,2006,NA,"Unknown"
"E01000041",1,9,2006,NA,"Unknown"
"E01000041",1,12,2006,NA,"Unknown"
"E01000041",1,11,2006,NA,"Unknown"
"E01000041",1,11,2006,NA,"Unknown"
"E01000041",1,6,2006,NA,"Unknown"
"E01000041",1,1,2006,NA,"Unknown"
"E01000041",1,12,2006,NA,"Unknown"
"E01000041",1,12,2006,NA,"Unknown"
"E01000041",1,12,2006,NA,"Unknown"
"E01000041",1,2,2006,NA,"Unknown"
"E01000041",1,12,2006,NA,"Unknown"
"E01000042",1,5,2006,NA,"Unknown"
"E01000042",1,11,2006,NA,"Unknown"
"E01000042",1,11,2006,NA,"Unknown"
"E01000042",1,1,2006,NA,"Unknown"
"E01000042",1,7,2006,NA,"Unknown"
"E01000042",1,2,2006,NA,"Unknown"
"E01000042",1,1,2006,NA,"Unknown"
"E01000042",1,10,2006,NA,"Unknown"
"E01000042",1,10,2006,NA,"Unknown"
"E01000042",1,6,2006,NA,"Unknown"
"E01000042",1,7,2006,NA,"Unknown"
"E01000042",1,1,2006,NA,"Unknown"
"E01000042",1,8,2006,NA,"Unknown"
"E01000042",1,5,2006,NA,"Unknown"
"E01000042",1,12,2006,NA,"Unknown"
"E01000042",1,7,2006,NA,"Unknown"
"E01000042",1,3,2006,NA,"Unknown"
"E01000042",1,2,2006,NA,"Unknown"
"E01000042",1,5,2006,NA,"Unknown"
"E01000042",1,9,2006,NA,"Unknown"
"E01000042",1,4,2006,NA,"Unknown"
"E01000042",1,6,2006,NA,"Unknown"
"E01000042",1,7,2006,NA,"Unknown"
"E01000042",1,9,2006,NA,"Unknown"
"E01000042",1,5,2006,NA,"Unknown"
"E01000042",1,2,2006,NA,"Unknown"
"E01000042",1,1,2006,NA,"Unknown"
"E01000042",1,2,2006,NA,"Unknown"
"E01000043",1,9,2006,NA,"Unknown"
"E01000043",1,5,2006,NA,"Unknown"
"E01000043",1,1,2006,NA,"Unknown"
"E01000043",1,8,2006,NA,"Unknown"
"E01000043",1,6,2006,NA,"Unknown"
"E01000043",1,7,2006,NA,"Unknown"
"E01000043",1,7,2006,NA,"Unknown"
"E01000043",1,2,2006,NA,"Unknown"
"E01000043",1,6,2006,NA,"Unknown"
"E01000043",1,6,2006,NA,"Unknown"
"E01000043",1,6,2006,NA,"Unknown"
"E01000043",1,8,2006,NA,"Unknown"
"E01000043",1,6,2006,NA,"Unknown"
"E01000043",1,3,2006,NA,"Unknown"
"E01000043",1,5,2006,NA,"Unknown"
"E01000043",1,4,2006,NA,"Unknown"
"E01000043",1,12,2006,NA,"Unknown"
"E01000043",1,7,2006,NA,"Unknown"
"E01000043",1,9,2006,NA,"Unknown"
"E01000043",1,7,2006,NA,"Unknown"
"E01000043",1,4,2006,NA,"Unknown"
"E01000043",1,5,2006,NA,"Unknown"
"E01000043",1,4,2006,NA,"Unknown"
"E01000043",1,2,2006,NA,"Unknown"
"E01000043",1,6,2006,NA,"Unknown"
"E01000043",1,12,2006,NA,"Unknown"
"E01000043",1,6,2006,NA,"Unknown"
"E01000043",1,11,2006,NA,"Unknown"
"E01000043",1,11,2006,NA,"Unknown"
"E01000043",1,10,2006,NA,"Unknown"
"E01000043",1,11,2006,NA,"Unknown"
"E01000043",1,6,2006,NA,"Unknown"
"E01000043",1,5,2006,NA,"Unknown"
"E01000043",1,7,2006,NA,"Unknown"
"E01000043",1,1,2006,NA,"Unknown"
"E01000044",1,10,2006,NA,"Unknown"
"E01000044",1,5,2006,NA,"Unknown"
"E01000044",1,6,2006,NA,"Unknown"
"E01000044",1,10,2006,NA,"Unknown"
"E01000044",1,5,2006,NA,"Unknown"
"E01000044",1,6,2006,NA,"Unknown"
"E01000044",1,10,2006,NA,"Unknown"
"E01000044",1,6,2006,NA,"Unknown"
"E01000044",1,5,2006,NA,"Unknown"
"E01000044",1,2,2006,NA,"Unknown"
"E01000044",1,12,2006,NA,"Unknown"
"E01000044",1,5,2006,NA,"Unknown"
"E01000044",1,5,2006,NA,"Unknown"
"E01000044",1,4,2006,NA,"Unknown"
"E01000044",1,7,2006,NA,"Unknown"
"E01000044",1,3,2006,NA,"Unknown"
"E01000044",1,11,2006,NA,"Unknown"
"E01000044",1,10,2006,NA,"Unknown"
"E01000044",1,11,2006,NA,"Unknown"
"E01000044",1,3,2006,NA,"Unknown"
"E01000044",1,8,2006,NA,"Unknown"
"E01000044",1,4,2006,NA,"Unknown"
"E01000044",1,11,2006,NA,"Unknown"
"E01000044",1,4,2006,NA,"Unknown"
"E01000044",1,12,2006,NA,"Unknown"
"E01000044",1,5,2006,NA,"Unknown"
"E01000044",1,2,2006,NA,"Unknown"
"E01000044",1,4,2006,NA,"Unknown"
"E01000044",1,6,2006,NA,"Unknown"
"E01000044",1,10,2006,NA,"Unknown"
"E01000044",1,1,2006,NA,"Unknown"
"E01000044",1,7,2006,NA,"Unknown"
"E01000044",1,5,2006,NA,"Unknown"
"E01000045",1,4,2006,NA,"Unknown"
"E01000045",1,3,2006,NA,"Unknown"
"E01000045",1,12,2006,NA,"Unknown"
"E01000045",1,9,2006,NA,"Unknown"
"E01000045",1,7,2006,NA,"Unknown"
"E01000045",1,12,2006,NA,"Unknown"
"E01000045",1,6,2006,NA,"Unknown"
"E01000045",1,10,2006,NA,"Unknown"
"E01000045",1,5,2006,NA,"Unknown"
"E01000045",1,12,2006,NA,"Unknown"
"E01000045",1,5,2006,NA,"Unknown"
"E01000045",1,4,2006,NA,"Unknown"
"E01000045",1,8,2006,NA,"Unknown"
"E01000045",1,3,2006,NA,"Unknown"
"E01000045",1,6,2006,NA,"Unknown"
"E01000045",1,9,2006,NA,"Unknown"
"E01000045",1,1,2006,NA,"Unknown"
"E01000045",1,8,2006,NA,"Unknown"
"E01000045",1,7,2006,NA,"Unknown"
"E01000045",1,2,2006,NA,"Unknown"
"E01000045",1,6,2006,NA,"Unknown"
"E01000045",1,3,2006,NA,"Unknown"
"E01000045",1,5,2006,NA,"Unknown"
"E01000046",1,4,2006,NA,"Unknown"
"E01000046",1,12,2006,NA,"Unknown"
"E01000046",1,6,2006,NA,"Unknown"
"E01000046",1,4,2006,NA,"Unknown"
"E01000046",1,11,2006,NA,"Unknown"
"E01000046",1,6,2006,NA,"Unknown"
"E01000046",1,11,2006,NA,"Unknown"
"E01000046",1,5,2006,NA,"Unknown"
"E01000046",1,11,2006,NA,"Unknown"
"E01000046",1,7,2006,NA,"Unknown"
"E01000046",1,8,2006,NA,"Unknown"
"E01000046",1,4,2006,NA,"Unknown"
"E01000046",1,5,2006,NA,"Unknown"
"E01000046",1,11,2006,NA,"Unknown"
"E01000046",1,2,2006,NA,"Unknown"
"E01000046",1,12,2006,NA,"Unknown"
"E01000046",1,12,2006,NA,"Unknown"
"E01000046",1,2,2006,NA,"Unknown"
"E01000046",1,10,2006,NA,"Unknown"
"E01000046",1,10,2006,NA,"Unknown"
"E01000046",1,12,2006,NA,"Unknown"
"E01000046",1,4,2006,NA,"Unknown"
"E01000046",1,6,2006,NA,"Unknown"
"E01000046",1,6,2006,NA,"Unknown"
"E01000046",1,5,2006,NA,"Unknown"
"E01000046",1,1,2006,NA,"Unknown"
"E01000046",1,12,2006,NA,"Unknown"
"E01000046",1,6,2006,NA,"Unknown"
"E01000046",1,1,2006,NA,"Unknown"
"E01000046",1,5,2006,NA,"Unknown"
"E01000046",1,11,2006,NA,"Unknown"
"E01000048",1,4,2006,NA,"Unknown"
"E01000048",1,6,2006,NA,"Unknown"
"E01000048",1,3,2006,NA,"Unknown"
"E01000048",1,1,2006,NA,"Unknown"
"E01000048",1,11,2006,NA,"Unknown"
"E01000048",1,4,2006,NA,"Unknown"
"E01000048",1,8,2006,NA,"Unknown"
"E01000048",1,3,2006,NA,"Unknown"
"E01000048",1,5,2006,NA,"Unknown"
"E01000048",1,12,2006,NA,"Unknown"
"E01000048",1,7,2006,NA,"Unknown"
"E01000048",1,12,2006,NA,"Unknown"
"E01000048",1,7,2006,NA,"Unknown"
"E01000048",1,12,2006,NA,"Unknown"
"E01000048",1,1,2006,NA,"Unknown"
"E01000048",1,6,2006,NA,"Unknown"
"E01000048",1,5,2006,NA,"Unknown"
"E01000048",1,2,2006,NA,"Unknown"
"E01000048",1,6,2006,NA,"Unknown"
"E01000048",1,11,2006,NA,"Unknown"
"E01000048",1,10,2006,NA,"Unknown"
"E01000048",1,11,2006,NA,"Unknown"
"E01000048",1,10,2006,NA,"Unknown"
"E01000048",1,6,2006,NA,"Unknown"
"E01000048",1,3,2006,NA,"Unknown"
"E01000049",1,1,2006,NA,"Unknown"
"E01000049",1,4,2006,NA,"Unknown"
"E01000049",1,3,2006,NA,"Unknown"
"E01000049",1,4,2006,NA,"Unknown"
"E01000049",1,9,2006,NA,"Unknown"
"E01000049",1,7,2006,NA,"Unknown"
"E01000049",1,7,2006,NA,"Unknown"
"E01000049",1,10,2006,NA,"Unknown"
"E01000049",1,2,2006,NA,"Unknown"
"E01000049",1,2,2006,NA,"Unknown"
"E01000049",1,8,2006,NA,"Unknown"
"E01000049",1,12,2006,NA,"Unknown"
"E01000049",1,2,2006,NA,"Unknown"
"E01000049",1,12,2006,NA,"Unknown"
"E01000049",1,12,2006,NA,"Unknown"
"E01000049",1,4,2006,NA,"Unknown"
"E01000049",1,9,2006,NA,"Unknown"
"E01000049",1,7,2006,NA,"Unknown"
"E01000049",1,6,2006,NA,"Unknown"
"E01000049",1,10,2006,NA,"Unknown"
"E01000049",1,1,2006,NA,"Unknown"
"E01000049",1,9,2006,NA,"Unknown"
"E01000049",1,3,2006,NA,"Unknown"
"E01000049",1,1,2006,NA,"Unknown"
"E01000049",1,10,2006,NA,"Unknown"
"E01000049",1,5,2006,NA,"Unknown"
"E01000049",1,8,2006,NA,"Unknown"
"E01000049",1,12,2006,NA,"Unknown"
"E01000050",1,5,2006,NA,"Unknown"
"E01000050",1,10,2006,NA,"Unknown"
"E01000050",1,12,2006,NA,"Unknown"
"E01000050",1,5,2006,NA,"Unknown"
"E01000050",1,9,2006,NA,"Unknown"
"E01000050",1,1,2006,NA,"Unknown"
"E01000050",1,6,2006,NA,"Unknown"
"E01000050",1,4,2006,NA,"Unknown"
"E01000050",1,8,2006,NA,"Unknown"
"E01000050",1,7,2006,NA,"Unknown"
"E01000050",1,8,2006,NA,"Unknown"
"E01000050",1,7,2006,NA,"Unknown"
"E01000050",1,6,2006,NA,"Unknown"
"E01000050",1,11,2006,NA,"Unknown"
"E01000050",1,1,2006,NA,"Unknown"
"E01000050",1,7,2006,NA,"Unknown"
"E01000050",1,8,2006,NA,"Unknown"
"E01000050",1,12,2006,NA,"Unknown"
"E01000050",1,5,2006,NA,"Unknown"
"E01000050",1,1,2006,NA,"Unknown"
"E01000050",1,9,2006,NA,"Unknown"
"E01000050",1,1,2006,NA,"Unknown"
"E01000050",1,9,2006,NA,"Unknown"
"E01000050",1,11,2006,NA,"Unknown"
"E01000050",1,8,2006,NA,"Unknown"
"E01000050",1,12,2006,NA,"Unknown"
"E01000050",1,12,2006,NA,"Unknown"
"E01000050",1,12,2006,NA,"Unknown"
"E01000050",1,10,2006,NA,"Unknown"
"E01000051",1,8,2006,NA,"Unknown"
"E01000051",1,11,2006,NA,"Unknown"
"E01000051",1,6,2006,NA,"Unknown"
"E01000051",1,10,2006,NA,"Unknown"
"E01000051",1,9,2006,NA,"Unknown"
"E01000051",1,8,2006,NA,"Unknown"
"E01000051",1,8,2006,NA,"Unknown"
"E01000051",1,6,2006,NA,"Unknown"
"E01000051",1,8,2006,NA,"Unknown"
"E01000051",1,4,2006,NA,"Unknown"
"E01000051",1,12,2006,NA,"Unknown"
"E01000051",1,11,2006,NA,"Unknown"
"E01000051",1,8,2006,NA,"Unknown"
"E01000051",1,5,2006,NA,"Unknown"
"E01000051",1,12,2006,NA,"Unknown"
"E01000051",1,10,2006,NA,"Unknown"
"E01000051",1,11,2006,NA,"Unknown"
"E01000051",1,10,2006,NA,"Unknown"
"E01000051",1,4,2006,NA,"Unknown"
"E01000051",1,4,2006,NA,"Unknown"
"E01000051",1,3,2006,NA,"Unknown"
"E01000051",1,12,2006,NA,"Unknown"
"E01000051",1,4,2006,NA,"Unknown"
"E01000051",1,5,2006,NA,"Unknown"
"E01000051",1,3,2006,NA,"Unknown"
"E01000051",1,12,2006,NA,"Unknown"
"E01000051",1,3,2006,NA,"Unknown"
"E01000051",1,11,2006,NA,"Unknown"
"E01000052",1,8,2006,NA,"Unknown"
"E01000052",1,2,2006,NA,"Unknown"
"E01000052",1,5,2006,NA,"Unknown"
"E01000052",1,4,2006,NA,"Unknown"
"E01000052",1,1,2006,NA,"Unknown"
"E01000052",1,11,2006,NA,"Unknown"
"E01000052",1,10,2006,NA,"Unknown"
"E01000052",1,9,2006,NA,"Unknown"
"E01000052",1,7,2006,NA,"Unknown"
"E01000052",1,3,2006,NA,"Unknown"
"E01000052",1,7,2006,NA,"Unknown"
"E01000052",1,10,2006,NA,"Unknown"
"E01000052",1,4,2006,NA,"Unknown"
"E01000052",1,7,2006,NA,"Unknown"
"E01000052",1,11,2006,NA,"Unknown"
"E01000052",1,5,2006,NA,"Unknown"
"E01000052",1,9,2006,NA,"Unknown"
"E01000052",1,11,2006,NA,"Unknown"
"E01000052",1,8,2006,NA,"Unknown"
"E01000052",1,5,2006,NA,"Unknown"
"E01000052",1,2,2006,NA,"Unknown"
"E01000052",1,12,2006,NA,"Unknown"
"E01000052",1,5,2006,NA,"Unknown"
"E01000052",1,3,2006,NA,"Unknown"
"E01000052",1,8,2006,NA,"Unknown"
"E01000052",1,6,2006,NA,"Unknown"
"E01000052",1,3,2006,NA,"Unknown"
"E01000052",1,6,2006,NA,"Unknown"
"E01000053",1,8,2006,NA,"Unknown"
"E01000053",1,5,2006,NA,"Unknown"
"E01000053",1,5,2006,NA,"Unknown"
"E01000053",1,8,2006,NA,"Unknown"
"E01000053",1,3,2006,NA,"Unknown"
"E01000053",1,12,2006,NA,"Unknown"
